episode,steps,return
859,154,-241.0
860,162,-186.0
861,188,-293.0
862,200,-299.0
863,145,-223.0
864,30,-18.0
865,200,-353.0
866,200,-353.0
867,200,-353.0
868,200,-299.0
869,200,-326.0
870,200,-326.0
871,200,-335.0
872,200,-290.0
873,200,-299.0
874,34,-22.0
875,200,-290.0
876,200,-362.0
877,169,-292.0
878,32,-47.0
879,200,-272.0
880,146,-233.0
881,200,-308.0
882,200,-317.0
883,200,-281.0
884,115,-139.0
885,192,-297.0
886,200,-308.0
887,200,-308.0
888,200,-362.0
889,200,-326.0
890,200,-326.0
891,200,-380.0
892,200,-416.0
893,126,-150.0
894,200,-335.0
895,157,-226.0
896,200,-263.0
897,200,-371.0
898,57,-72.0
899,200,-290.0
900,200,-281.0
901,200,-335.0
902,200,-281.0
903,200,-308.0
904,200,-344.0
905,200,-344.0
906,44,-50.0
907,200,-326.0
908,136,-232.0
909,200,-362.0
910,123,-165.0
911,141,-192.0
912,200,-344.0
913,170,-284.0
914,61,-58.0
915,68,-92.0
916,200,-353.0
917,200,-281.0
918,85,-100.0
919,200,-317.0
920,200,-353.0
921,200,-281.0
922,200,-290.0
923,105,-147.0
924,200,-335.0
925,200,-317.0
926,106,-148.0
927,94,-136.0
928,200,-362.0
929,200,-308.0
930,200,-290.0
931,182,-251.0
932,200,-335.0
933,200,-281.0
934,149,-209.0
935,200,-299.0
936,200,-326.0
937,133,-157.0
938,200,-317.0
939,200,-344.0
940,200,-326.0
941,200,-317.0
942,60,-66.0
943,200,-263.0
944,200,-362.0
945,200,-263.0
946,99,-123.0
947,107,-149.0
948,200,-290.0
949,200,-299.0
950,200,-308.0
951,200,-245.0
952,200,-299.0
953,200,-290.0
954,200,-326.0
955,200,-308.0
956,200,-335.0
957,118,-160.0
958,105,-147.0
959,164,-305.0
960,173,-269.0
961,200,-242.0
962,200,-299.0
963,200,-353.0
964,200,-290.0
965,151,-220.0
966,84,-72.0
967,200,-299.0
968,183,-279.0
969,200,-272.0
970,54,-42.0
971,200,-299.0
972,200,-326.0
973,80,-95.0
974,200,-335.0
975,200,-317.0
976,200,-281.0
977,126,-204.0
978,200,-299.0
979,30,-36.0
980,200,-326.0
981,200,-308.0
982,86,-146.0
983,31,-37.0
984,14,7.0
985,200,-272.0
986,200,-344.0
987,148,-226.0
988,200,-299.0
989,179,-257.0
990,200,-254.0
991,200,-317.0
992,200,-254.0
993,200,-290.0
994,200,-353.0
995,200,-299.0
996,200,-371.0
997,200,-245.0
998,200,-290.0
999,168,-228.0
1000,176,-227.0
1001,121,-172.0
1002,55,-52.0
1003,200,-299.0
1004,147,-252.0
1005,200,-308.0
1006,200,-353.0
1007,200,-299.0
1008,200,-308.0
1009,200,-308.0
1010,200,-245.0
1011,200,-299.0
1012,200,-308.0
1013,200,-272.0
1014,200,-299.0
1015,200,-326.0
1016,200,-335.0
1017,27,-24.0
1018,163,-241.0
1019,200,-326.0
1020,200,-254.0
1021,200,-308.0
1022,200,-344.0
1023,65,-71.0
1024,200,-335.0
1025,200,-299.0
1026,200,-326.0
1027,200,-335.0
1028,35,-23.0
1029,49,-55.0
1030,171,-231.0
1031,166,-298.0
1032,200,-308.0
1033,200,-353.0
1034,200,-335.0
1035,200,-290.0
1036,200,-263.0
1037,200,-299.0
1038,200,-281.0
1039,160,-247.0
1040,54,-51.0
1041,200,-317.0
1042,114,-138.0
1043,200,-344.0
1044,200,-281.0
1045,200,-326.0
1046,200,-335.0
1047,200,-353.0
1048,127,-196.0
1049,155,-197.0
1050,200,-308.0
1051,179,-266.0
1052,200,-263.0
1053,200,-299.0
1054,155,-242.0
1055,200,-317.0
1056,200,-371.0
1057,200,-353.0
1058,200,-335.0
1059,200,-371.0
1060,200,-326.0
