episode,steps,return
733,14,-2.0
734,29,-26.0
735,17,-14.0
736,38,-44.0
737,17,4.0
738,12,9.0
739,18,-6.0
740,26,-14.0
741,12,9.0
742,20,-8.0
743,12,9.0
744,19,2.0
745,13,-1.0
746,16,-4.0
747,26,-68.0
748,19,2.0
749,24,-12.0
750,23,-11.0
751,17,-23.0
752,26,-41.0
753,22,-46.0
754,25,-31.0
755,17,-23.0
756,30,-36.0
757,7,14.0
758,21,-18.0
759,24,-21.0
760,35,-77.0
761,28,-79.0
762,17,4.0
763,28,-70.0
764,18,-24.0
765,19,-7.0
766,16,5.0
767,24,-21.0
768,9,12.0
769,24,-39.0
770,17,-5.0
771,31,-46.0
772,18,3.0
773,17,-14.0
774,26,-41.0
775,22,-19.0
776,15,6.0
777,27,-33.0
778,15,-12.0
779,11,10.0
780,12,-9.0
781,16,-4.0
782,19,-7.0
783,22,-1.0
784,14,-2.0
785,21,-9.0
786,25,-49.0
787,17,-23.0
788,14,-11.0
789,21,-18.0
790,12,0.0
791,19,-16.0
792,13,8.0
793,16,-13.0
794,13,-1.0
795,30,-27.0
796,21,-27.0
797,18,3.0
798,22,-1.0
799,22,-1.0
800,23,-20.0
801,21,-18.0
802,14,7.0
803,15,6.0
804,18,-15.0
805,24,-12.0
806,27,-15.0
807,20,-8.0
808,13,-1.0
809,25,-22.0
810,18,3.0
811,24,-30.0
812,23,-11.0
813,24,-39.0
814,21,-9.0
815,17,4.0
816,25,-58.0
817,21,-27.0
818,26,-41.0
819,13,-1.0
820,16,5.0
821,18,-24.0
822,13,8.0
823,15,-3.0
824,15,6.0
825,10,11.0
826,27,-33.0
827,21,-9.0
828,15,-3.0
829,23,-2.0
830,23,-29.0
831,33,-39.0
832,22,-10.0
833,16,-13.0
834,32,-38.0
835,12,9.0
836,21,-18.0
837,19,2.0
838,23,-20.0
839,23,-20.0
840,25,-13.0
841,25,-40.0
842,21,-9.0
843,18,-15.0
844,17,-5.0
845,21,-18.0
846,24,-21.0
847,25,-22.0
848,38,-71.0
849,30,-36.0
850,10,11.0
851,23,-20.0
852,23,-38.0
853,25,-22.0
854,15,-12.0
855,18,-6.0
856,22,-10.0
857,13,8.0
858,24,-21.0
859,25,-40.0
860,17,-5.0
861,21,-18.0
862,17,-14.0
863,16,-4.0
864,16,-4.0
865,21,0.0
866,23,-29.0
867,16,5.0
868,22,-46.0
869,16,-4.0
870,28,-16.0
871,15,-3.0
872,14,-11.0
873,27,-42.0
874,16,-13.0
875,22,-19.0
876,17,4.0
877,15,6.0
878,26,-23.0
879,22,-10.0
880,27,-51.0
881,21,-9.0
882,19,2.0
883,16,-4.0
884,21,0.0
885,30,-27.0
886,7,14.0
887,17,-14.0
888,21,-9.0
889,15,6.0
890,20,-8.0
891,18,-6.0
892,36,-60.0
893,22,-19.0
894,12,9.0
895,33,-84.0
896,12,9.0
897,21,0.0
898,20,1.0
899,15,-30.0
900,14,7.0
901,23,-29.0
902,14,7.0
903,35,-41.0
904,19,-7.0
905,20,-26.0
